date,year,quarter,t,RRP,d_RRP,cpi_national,real_gdp_growth,lending_rate,d_lending_rate,region,property_type,beta_rrp,base_qoq_drift,idio_sd,unit_id,lag1_d_RRP,lag2_d_RRP,lag4_d_RRP,shock,dln_RPPI,RPPI,RRP_lag1,d_RRP_lag1,RRP_lag2,d_RRP_lag2,RRP_lag4,d_RRP_lag4,REL_growth
2022-10-01,2022,4,20,5.0,1.25,5.0896345976435615,7.010877457639748,7.229721678988704,0.9936484062313911,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,1.25,0.5,0.0,-0.2989025045373969,-0.002583055619465995,122.109605164019,3.75,1.25,2.5,0.5,2.0,0.0,2.0782522030867767
2023-01-01,2023,1,21,5.75,0.75,8.0,5.5,8.070966842960146,0.8412451639714424,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,1.25,1.25,0.0,-1.158491074551801,-0.01405991074551801,120.40476802764178,5.0,1.25,3.75,1.25,2.0,0.0,-2.532829564815377
2023-04-01,2023,2,22,6.25,0.5,8.155429552863874,6.374844613584793,8.738674988065059,0.6677081451049123,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.75,1.25,0.5,-0.023565029946137465,0.0019140452964920853,120.63544890395718,5.75,0.75,5.0,1.25,2.5,0.5,0.7021305411135352
2023-07-01,2023,3,23,6.25,0.0,6.667742416294605,6.744282989543375,9.042506761018442,0.3038317729533837,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.5,0.75,1.25,-0.246227201478764,0.0036296568311795074,121.07410979781743,6.25,0.5,5.75,0.75,3.75,1.25,-2.270205587512453
2023-10-01,2023,4,24,6.5,0.25,6.237253959575014,6.443976500689383,9.407545459031587,0.36503869801314437,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.5,1.25,0.7032718446988606,0.018195385822619627,123.29726417955752,6.25,0.0,6.25,0.5,5.0,1.25,-3.1335021658087436
2024-01-01,2024,1,25,6.5,0.0,3.9,6.267600870840498,9.508180720011742,0.1006352609801553,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.25,0.0,0.75,0.8866448680419211,0.019261799006984395,125.69521155098566,6.5,0.25,6.25,0.0,5.75,0.75,-4.000436572396776
2024-04-01,2024,2,26,6.5,0.0,3.4636369040555994,7.203653421627691,9.557916001163832,0.04973528115209014,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.25,0.5,0.336916081236634,0.015047121916693405,127.6008640606634,6.5,0.0,6.5,0.25,6.25,0.5,-3.619970835566515
2024-07-01,2024,3,27,6.25,-0.25,3.204368380234698,6.54815913607695,9.37685720877443,-0.18105879238940226,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.0,0.0,-0.8997194977861463,0.0034196752122378038,128.03796451738953,6.5,0.0,6.5,0.0,6.25,0.0,0.1903804046547526
2024-10-01,2024,4,28,6.0,-0.25,3.131997916467933,5.575948601638913,9.189357493890524,-0.1874997148839057,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,0.0,0.25,0.005331573852858372,0.014208895839083557,129.8702290197622,6.25,-0.25,6.5,0.0,6.5,0.25,-0.05967094466001255
2025-01-01,2025,1,29,5.75,-0.25,1.8,5.0,8.974215227846123,-0.2151422660444009,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,0.0,-0.16726648233740146,0.012929835176625985,131.56033250913026,6.0,-0.25,6.25,-0.25,6.5,0.0,-4.210708616399382
2025-04-01,2025,2,30,5.5,-0.25,2.173061203528872,4.244591007606215,8.68616918501103,-0.2880460428350933,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,0.0,1.3109432801132925,0.027540572790043915,135.23393377022742,5.75,-0.25,6.0,-0.25,6.5,0.0,2.0167591340565956
2025-07-01,2025,3,31,5.25,-0.25,1.3474150575376869,4.943768484708373,8.399883761389766,-0.28628542362126375,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,-0.25,0.6218460633005907,0.02066409833203285,138.05749376403375,5.5,-0.25,5.75,-0.25,6.25,-0.25,-3.2667848895104843
2025-10-01,2025,4,32,5.0,-0.25,1.653876661545189,3.9497939843187355,8.190626645523027,-0.20925711586673934,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,-0.25,-0.7605258407399477,0.006559577335183605,138.96606924880854,5.25,-0.25,5.5,-0.25,6.0,-0.25,-0.011728223866553478
2026-01-01,2026,1,33,4.5,-0.5,4.5,3.6950562492494683,7.82876729234417,-0.36185935317885676,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,-0.25,0.46020737618588475,0.0195252198553274,141.70607486121244,5.0,-0.25,5.25,-0.25,5.75,-0.25,-6.840129783605704
2026-04-01,2026,2,34,4.625,0.125,4.679466958498582,5.2171204950010654,7.7404883068636146,-0.08827898548055568,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.5,-0.25,-0.25,0.8932885109812615,0.026605645382987587,145.52685826261384,4.5,-0.5,5.0,-0.25,5.5,-0.25,0.12687500037707888
